user_id,Income,Monthly_Spend,spend_travel,spend_dining,spend_ecommerce,spend_general,International_Travel_Frequency,Lifestyle_Preference,Optimization_Preference,Behavior_Cluster
213,57.17828737875425,209850.36523125131,0.17423848393989155,0.2923377640893167,0.1410926925500547,0.39233105942073704,4,none,rewards,0
214,8.514915206582472,69692.05446890405,0.12154392589279846,0.08971764510783171,0.13807080548352435,0.6506676235158454,5,shopping,fees,0
215,11.606608491798855,229656.91005607002,0.38614845036188633,0.21045281934413543,0.24003945943691848,0.1633592708570598,6,none,travel,3
216,47.54355284593803,103661.23217942035,0.20293600852270285,0.1815058330867124,0.41674357752003643,0.1988145808705483,0,none,travel,1
217,21.220937354743956,84080.71066727418,0.45383293822660387,0.16354507721286338,0.11391241282226634,0.2687095717382663,1,movies,travel,3
218,4.766702943424664,160152.32323010513,0.3111856454911816,0.1770446322555247,0.10592664020309982,0.405843082050194,0,none,fees,0
219,34.782259319103815,191487.0569274011,0.388097300556318,0.02229970705445278,0.3993824490776806,0.19022054331154842,0,movies,balanced,1
220,7.374204313902744,60737.62972715673,0.1845443271334967,0.31193351723409046,0.32454564823597837,0.17897650739643461,5,shopping,balanced,1
221,19.837275298461485,229629.79975558576,0.06592089764652327,0.3149167008848518,0.27032385286363114,0.3488385486049938,0,movies,rewards,0
222,11.216957488517432,159336.71883274583,0.11609763863729844,0.07254132861608363,0.27950040679109805,0.5318606259555199,0,movies,fees,0
223,52.07051160569665,208420.8898935775,0.22240157169100258,0.3277400642512445,0.29231433774586457,0.15754402631188838,1,movies,fees,1
224,19.44752139677427,71708.86942471926,0.4023831086756326,0.23686373963291257,0.2733429999598959,0.08741015173155892,1,none,fees,3
225,43.84749713345684,193596.47770159587,0.21053896459389176,0.25735772905823856,0.32911031498215026,0.2029929913657193,1,dining,balanced,1
226,26.949282707904402,206270.18567174903,0.09837356365893377,0.6765255721097393,0.0381100209984721,0.1869908432328548,4,movies,balanced,2
227,17.020918036865353,130528.42855990177,0.19045966900731437,0.5621834592832429,0.05804124262396619,0.18931562908547658,2,movies,travel,2
228,36.173950339115606,132731.05459246755,0.33193152641798307,0.41891937935146956,0.08038927672152088,0.16875981750902652,4,movies,lifestyle,2
229,16.610763773444944,172779.82818066247,0.2557354939407945,0.08385243217344189,0.20333749981209548,0.4570745740736682,5,none,fees,0
230,52.63180227911824,176856.76999858115,0.24290134477902361,0.05409008751093147,0.33270501605801545,0.37030355165202955,3,shopping,balanced,0
231,17.09362467848591,73672.53904944923,0.48678608229006837,0.1634686272803679,0.20539748516881423,0.14434780526074956,6,none,balanced,3
232,23.25104775450829,111430.21934127476,0.2964314542232061,0.20616291600390757,0.21031539958901493,0.28709023018387125,1,shopping,rewards,0
233,18.506575783127154,123108.80895225497,0.17401083590746427,0.4382124730560577,0.02521010747217094,0.36256658356430715,2,none,fees,2
234,47.61739683919783,63474.13230025626,0.5140750673691212,0.2970430066811268,0.04686560138404278,0.1420163245657092,2,none,balanced,3
235,42.81042761099388,173425.97081408172,0.3188513514338042,0.104560229101648,0.08061285613764879,0.49597556332689885,6,dining,lifestyle,0
236,50.94384367674632,247885.0582979748,0.3616420717737329,0.2192459930283784,0.21511810480829327,0.20399383038959543,0,movies,travel,3
237,9.665992286084872,39280.87156149555,0.5429771106922079,0.06253399360969979,0.2272507444299317,0.16723815126816083,0,shopping,balanced,3
238,7.28294625213519,188860.30709904854,0.16966430165684462,0.2541780306184766,0.26772729164721454,0.3084303760774643,0,movies,lifestyle,0
239,36.96390319166616,42970.675245809616,0.05722944947276676,0.45239775893041345,0.1398463035272639,0.3505264880695558,0,movies,rewards,2
240,34.844434899078195,81395.58430237709,0.3951197456926692,0.24937698214639709,0.26830709355283355,0.0871961786081002,6,shopping,rewards,3
241,15.539626041653896,205941.3399582717,0.054656018196950464,0.37013985126365295,0.4047253290415857,0.170478801497811,3,movies,fees,1
242,24.187541810283438,25730.637077625943,0.23416562050117296,0.10140949262905335,0.14332087718070388,0.5211040096890698,0,none,lifestyle,0
243,24.673428282260353,116359.79615621096,0.22803254203581785,0.22227131703606107,0.1575839619537921,0.392112178974329,2,shopping,travel,0
244,21.110173084129745,39498.80082580028,0.16883843870986098,0.28685485815683326,0.07366413573766409,0.4706425673956417,0,dining,travel,0
245,9.753659384223688,65946.6242468895,0.2498193101753885,0.15947329359886772,0.15926425790437215,0.4314431383213715,1,movies,travel,0
246,15.643928223956635,20693.898210582443,0.29931153449538406,0.1512464177664607,0.48255320277306896,0.06688884496508644,2,dining,balanced,1
247,26.944763222259127,105228.67616713689,0.2855280141279396,0.34541875782042364,0.13486496185356514,0.23418826619807154,4,movies,travel,2
248,43.15062210171478,50058.28321329186,0.12585364847701608,0.29931581609250474,0.39171340738193156,0.18311712804854757,5,none,travel,1
249,12.179603920736575,173423.9107098866,0.07993966010817258,0.19018857634543568,0.6926696019449132,0.037202161601478545,0,none,travel,1
